anio,mes,dia,hora(utc),altura(mm)
2016,9,29,4,628 
2016,9,29,5,1737 
2016,9,29,6,2977 
2016,9,29,7,3970 
2016,9,29,8,4476 
2016,9,29,9,4386 
2016,9,29,10,3650 
2016,9,29,11,2422 
2016,9,29,12,1147 
2016,9,29,13,228 
2016,9,29,14,-227 
2016,9,29,15,-190 
2016,9,29,16,421 
2016,9,29,17,1537 
2016,9,29,18,2846 
2016,9,29,19,3954 
2016,9,29,20,4588 
2016,9,29,21,4641 
2016,9,29,22,4070 
2016,9,29,23,2930 
2016,9,30,0,1576 
2016,9,30,1,503 
2016,9,30,2,-76 
2016,9,30,3,-182 
2016,9,30,4,235 
2016,9,30,5,1206 
2016,9,30,6,2492 
2016,9,30,7,3686 
2016,9,30,8,4462 
2016,9,30,9,4656 
2016,9,30,10,4200 
2016,9,30,11,3137 
2016,9,30,12,1774 
2016,9,30,13,607 
2016,9,30,14,-73 
2016,9,30,15,-254 
2016,9,30,16,99 
2016,9,30,17,1023 
2016,9,30,18,2304 
2016,9,30,19,3532 
2016,9,30,20,4367 
2016,9,30,21,4647 
2016,9,30,22,4318 
2016,9,30,23,3392 
2016,10,1,0,808 
2016,10,1,1,22 
2016,10,1,2,-229 
2016,10,1,3,2 
2016,10,1,4,766 
2016,10,1,5,1974 
2016,10,1,6,3260 
2016,10,1,7,4240 
2016,10,1,8,4693 
2016,10,1,9,4525 
2016,10,1,10,3725 
2016,10,1,11,NaN 
2016,10,1,12,1162 
2016,10,1,13,241 
2016,10,1,14,-151 
2016,10,1,15,-28 
2016,10,1,16,649 
2016,10,1,17,1799 
2016,10,1,18,3054 
2016,10,1,19,4020 
2016,10,1,20,4492 
2016,10,1,21,4390 
2016,10,1,22,3700 
2016,10,1,23,NaN 
2016,10,2,0,1230 
2016,10,2,1,243 
2016,10,2,2,-186 
2016,10,2,3,-103 
2016,10,2,4,460 
2016,10,2,5,1500 
2016,10,2,6,2770 
2016,10,2,7,3865 
2016,10,2,8,4515 
2016,10,2,9,4609 
2016,10,2,10,4100 
2016,10,2,11,NaN 
2016,10,2,12,1805 
2016,10,2,13,726 
2016,10,2,14,117 
2016,10,2,15,28 
2016,10,2,16,459 
2016,10,2,17,1396 
2016,10,2,18,2587 
2016,10,2,19,3613 
2016,10,2,20,4209 
2016,10,2,21,4296 
2016,10,2,22,3837 
2016,10,2,23,NaN 
2016,10,3,0,1669 
2016,10,3,1,589 
2016,10,3,2,-32 
2016,10,3,3,-112 
2016,10,3,4,279 
2016,10,3,5,1118 
2016,10,3,6,2280 
2016,10,3,7,3408 
2016,10,3,8,4175 
2016,10,3,9,4466 
2016,10,3,10,4234 
2016,10,3,11,NaN 
2016,10,3,12,2387 
2016,10,3,13,1297 
2016,10,3,14,531 
2016,10,3,15,242 
2016,10,3,16,446 
2016,10,3,17,1134 
2016,10,3,18,2173 
2016,10,3,19,3199 
2016,10,3,20,3868 
2016,10,3,21,4080 
2016,10,3,22,3825 
2016,10,3,23,NaN 
2016,10,4,0,2041 
2016,10,4,1,984 
2016,10,4,2,240 
2016,10,4,3,-20 
2016,10,4,4,202 
2016,10,4,5,846 
2016,10,4,6,1834 
2016,10,4,7,2920 
2016,10,4,8,3751 
2016,10,4,9,4160 
2016,10,4,10,4143 
2016,10,4,11,NaN 
2016,10,4,12,2823 
2016,10,4,13,1837 
2016,10,4,14,1029 
2016,10,4,15,589 
2016,10,4,16,586 
2016,10,4,17,1027 
2016,10,4,18,1841 
2016,10,4,19,2786 
2016,10,4,20,3500 
2016,10,4,21,3795 
2016,10,4,22,3686 
2016,10,4,23,NaN 
2016,10,5,0,2331 
2016,10,5,1,1367 
2016,10,5,2,592 
2016,10,5,3,190 
2016,10,5,4,227 
2016,10,5,5,680 
2016,10,5,6,1468 
2016,10,5,7,2427 
2016,10,5,8,3271 
2016,10,5,9,3764 
2016,10,5,10,3883 
2016,10,5,11,NaN 
2016,10,5,12,3090 
2016,10,5,13,2288 
2016,10,5,14,1530 
2016,10,5,15,1026 
2016,10,5,16,863 
2016,10,5,17,1073 
2016,10,5,18,1631 
2016,10,5,19,2395 
2016,10,5,20,3090 
2016,10,5,21,3460 
2016,10,5,22,3454 
2016,10,5,23,NaN 
2016,10,6,0,2524 
2016,10,6,1,1724 
2016,10,6,2,984 
2016,10,6,3,509 
2016,10,6,4,382 
2016,10,6,5,631 
2016,10,6,6,1206 
2016,10,6,7,1974 
2016,10,6,8,2739 
2016,10,6,9,3286 
2016,10,6,10,3512 
2016,10,6,11,NaN 
2016,10,6,12,3166 
2016,10,6,13,2623 
2016,10,6,14,1996 
2016,10,6,15,1506 
2016,10,6,16,1255 
2016,10,6,17,1276 
2016,10,6,18,1577 
2016,10,6,19,2091 
2016,10,6,20,2650 
2016,10,6,21,3044 
2016,10,6,22,3139 
2016,10,6,23,NaN 
2016,10,7,0,2578 
2016,10,7,1,2019 
2016,10,7,2,1403 
2016,10,7,3,921 
2016,10,7,4,683 
2016,10,7,5,734 
2016,10,7,6,1079 
2016,10,7,7,1622 
2016,10,7,8,2212 
2016,10,7,9,2717 
2016,10,7,10,3030 
2016,10,7,11,NaN 
2016,10,7,12,3041 
2016,10,7,13,2790 
2016,10,7,14,2394 
2016,10,7,15,1996 
2016,10,7,16,1730 
2016,10,7,17,1629 
2016,10,7,18,1705 
2016,10,7,19,1947 
2016,10,7,20,2272 
2016,10,7,21,2565 
2016,10,7,22,2714 
2016,10,7,23,NaN 
2016,10,8,0,2474 
2016,10,8,1,2177 
2016,10,8,2,1793 
2016,10,8,3,1403 
2016,10,8,4,1125 
2016,10,8,5,1023 
2016,10,8,6,1133 
2016,10,8,7,1426 
2016,10,8,8,1784 
2016,10,8,9,2124 
2016,10,8,10,2425 
2016,10,8,11,NaN 
2016,10,8,12,2733 
2016,10,8,13,2737 
2016,10,8,14,2639 
2016,10,8,15,2447 
2016,10,8,16,2247 
2016,10,8,17,2101 
2016,10,8,18,2015 
2016,10,8,19,2004 
2016,10,8,20,2056 
2016,10,8,21,2131 
2016,10,8,22,2204 
2016,10,8,23,NaN 
2016,10,9,0,2214 
2016,10,9,1,2150 
2016,10,9,2,2053 
2016,10,9,3,1887 
2016,10,9,4,1677 
2016,10,9,5,1500 
2016,10,9,6,1414 
2016,10,9,7,1441 
2016,10,9,8,1536 
2016,10,9,9,1638 
2016,10,9,10,1781 
2016,10,9,11,NaN 
2016,10,9,12,2251 
2016,10,9,13,2467 
2016,10,9,14,2653 
2016,10,9,15,2759 
2016,10,9,16,2743 
2016,10,9,17,2636 
2016,10,9,18,2469 
2016,10,9,19,2260 
2016,10,9,20,2045 
2016,10,9,21,1853 
2016,10,9,22,1725 
2016,10,9,23,NaN 
2016,10,10,0,1794 
2016,10,10,1,1935 
2016,10,10,2,2112 
2016,10,10,3,2252 
2016,10,10,4,2256 
2016,10,10,5,2123 
2016,10,10,6,1923 
2016,10,10,7,1712 
2016,10,10,8,1521 
2016,10,10,9,1352 
2016,10,10,10,1250 
2016,10,10,11,NaN 
2016,10,10,12,1612 
2016,10,10,13,2003 
2016,10,10,14,2430 
2016,10,10,15,2843 
2016,10,10,16,3118 
2016,10,10,17,3166 
2016,10,10,18,3009 
2016,10,10,19,2680 
2016,10,10,20,2233 
2016,10,10,21,1769 
2016,10,10,22,1387 
2016,10,10,23,NaN 
2016,10,11,0,1248 
2016,10,11,1,1531 
2016,10,11,2,1951 
2016,10,11,3,2404 
2016,10,11,4,2729 
2016,10,11,5,2795 
2016,10,11,6,2610 
2016,10,11,7,2247 
2016,10,11,8,1781 
2016,10,11,9,1310 
2016,10,11,10,931 
2016,10,11,11,NaN 
2016,10,11,12,914 
2016,10,11,13,1370 
2016,10,11,14,1999 
2016,10,11,15,2685 
2016,10,11,16,3284 
2016,10,11,17,3605 
2016,10,11,18,3570 
2016,10,11,19,3215 
2016,10,11,20,2606 
2016,10,11,21,1877 
2016,10,11,22,1220 
2016,10,11,23,NaN 
2016,10,12,0,683 
2016,10,12,1,963 
2016,10,12,2,1559 
2016,10,12,3,2303 
2016,10,12,4,2982 
2016,10,12,5,3376 
2016,10,12,6,3369 
2016,10,12,7,2992 
2016,10,12,8,2336 
2016,10,12,9,1552 
2016,10,12,10,854 
2016,10,12,11,NaN 
2016,10,12,12,316 
2016,10,12,13,656 
2016,10,12,14,1374 
2016,10,12,15,2297 
2016,10,12,16,3208 
2016,10,12,17,3865 
2016,10,12,18,4077 
2016,10,12,19,3814 
2016,10,12,20,3144 
2016,10,12,21,2199 
2016,10,12,22,1240 
2016,10,12,23,NaN 
2016,10,13,0,210 
2016,10,13,1,339 
2016,10,13,2,951 
2016,10,13,3,1914 
2016,10,13,4,2944 
2016,10,13,5,3730 
2016,10,13,6,4050 
2016,10,13,7,3834 
2016,10,13,8,3142 
2016,10,13,9,2123 
2016,10,13,10,1069 
2016,10,13,11,NaN 
2016,10,13,12,-81 
2016,10,13,13,13 
2016,10,13,14,624 
2016,10,13,15,1668 
2016,10,13,16,2867 
2016,10,13,17,3880 
2016,10,13,18,4431 
2016,10,13,19,4397 
2016,10,13,20,3802 
2016,10,13,21,2755 
2016,10,13,22,1513 
2016,10,13,23,NaN 
2016,10,14,0,-119 
2016,10,14,1,-210 
2016,10,14,2,241 
2016,10,14,3,1240 
2016,10,14,4,2549 
2016,10,14,5,3748 
2016,10,14,6,4490 
2016,10,14,7,4605 
2016,10,14,8,4073 
2016,10,14,9,2999 
2016,10,14,10,1657 
2016,10,14,11,NaN 
2016,10,14,12,-237 
2016,10,14,13,-432 
2016,10,14,14,-89 
2016,10,14,15,852 
2016,10,14,16,2217 
2016,10,14,17,3576 
2016,10,14,18,4520 
2016,10,14,19,4832 
2016,10,14,20,4470 
2016,10,14,21,3494 
2016,10,14,22,2101 
2016,10,14,23,NaN 
2016,10,15,0,-244 
2016,10,15,1,-600 
2016,10,15,2,-398 
2016,10,15,3,413 
2016,10,15,4,1788 
2016,10,15,5,3334 
2016,10,15,6,4541 
2016,10,15,7,5103 
2016,10,15,8,4925 
2016,10,15,9,4031 
2016,10,15,10,2611 
2016,10,15,11,NaN 
2016,10,15,12,-57 
2016,10,15,13,-604 
2016,10,15,14,-587 
2016,10,15,15,42 
2016,10,15,16,1311 
2016,10,15,17,2888 
2016,10,15,18,4227 
2016,10,15,19,4959 
2016,10,15,20,4967 
2016,10,15,21,4255 
2016,10,15,22,2932 
2016,10,15,23,NaN 
2016,10,16,0,-24 
2016,10,16,1,-748 
2016,10,16,2,-835 
2016,10,16,3,-337 
2016,10,16,4,820 
2016,10,16,5,2474 
2016,10,16,6,4084 
2016,10,16,7,5145 
2016,10,16,8,5448 
2016,10,16,9,4956 
2016,10,16,10,3745 
2016,10,16,11,NaN 
2016,10,16,12,592 
2016,10,16,13,-393 
2016,10,16,14,-746 
2016,10,16,15,-509 
2016,10,16,16,397 
2016,10,16,17,1892 
2016,10,16,18,3489 
2016,10,16,19,4639 
2016,10,16,20,5091 
2016,10,16,21,4797 
2016,10,16,22,3782 
2016,10,16,23,NaN 
2016,10,17,0,636 
2016,10,17,1,-510 
2016,10,17,2,-969 
2016,10,17,3,-815 
2016,10,17,4,-51 
2016,10,17,5,1367 
2016,10,17,6,3122 
2016,10,17,7,4611 
2016,10,17,8,5431 
2016,10,17,9,5470 
2016,10,17,10,4724 
2016,10,17,11,NaN 
2016,10,17,12,1688 
2016,10,17,13,318 
2016,10,17,14,-461 
2016,10,17,15,-632 
2016,10,17,16,-198 
2016,10,17,17,896 
2016,10,17,18,2427 
2016,10,17,19,3845 
2016,10,17,20,4714 
2016,10,17,21,4893 
2016,10,17,22,4354 
2016,10,17,23,NaN 
2016,10,18,0,1606 
2016,10,18,1,189 
2016,10,18,2,-681 
2016,10,18,3,-910 
2016,10,18,4,-568 
2016,10,18,5,385 
2016,10,18,6,1900 
2016,10,18,7,3547 
2016,10,18,8,4786 
2016,10,18,9,5358 
2016,10,18,10,5201 
2016,10,18,11,NaN 
2016,10,18,12,2932 
2016,10,18,13,1457 
2016,10,18,14,327 
2016,10,18,15,-252 
2016,10,18,16,-273 
2016,10,18,17,284 
2016,10,18,18,1399 
2016,10,18,19,2754 
2016,10,18,20,3866 
2016,10,18,21,4450 
2016,10,18,22,4418 
2016,10,18,23,NaN 
2016,10,19,0,2553 
2016,10,19,1,1189 
2016,10,19,2,64 
2016,10,19,3,-552 
2016,10,19,4,-616 
2016,10,19,5,-157 
2016,10,19,6,848 
2016,10,19,7,2252 
2016,10,19,8,3630 
2016,10,19,9,4590 
2016,10,19,10,4978 
2016,10,19,11,NaN 
2016,10,19,12,3882 
2016,10,19,13,2672 
2016,10,19,14,1478 
2016,10,19,15,604 
2016,10,19,16,189 
2016,10,19,17,256 
2016,10,19,18,807 
2016,10,19,19,1751 
2016,10,19,20,2785 
2016,10,19,21,3570 
2016,10,19,22,3930 
2016,10,19,23,NaN 
2016,10,20,0,3132 
2016,10,20,1,2131 
2016,10,20,2,1074 
2016,10,20,3,239 
2016,10,20,4,-188 
2016,10,20,5,-158 
2016,10,20,6,311 
2016,10,20,7,1190 
2016,10,20,8,2317 
2016,10,20,9,3373 
2016,10,20,10,4112 
2016,10,20,11,NaN 
2016,10,20,12,4195 
2016,10,20,13,3520 
2016,10,20,14,2611 
2016,10,20,15,1727 
2016,10,20,16,1069 
2016,10,20,17,757 
2016,10,20,18,815 
2016,10,20,19,1210 
2016,10,20,20,1848 
2016,10,20,21,2529 
2016,10,20,22,3051 
2016,10,20,23,NaN 
2016,10,21,0,3164 
2016,10,21,1,2684 
2016,10,21,2,1986 
2016,10,21,3,1245 
2016,10,21,4,636 
2016,10,21,5,324 
2016,10,21,6,359 
2016,10,21,7,696 
2016,10,21,8,1305 
2016,10,21,9,2098 
2016,10,21,10,2888 
2016,10,21,11,NaN 
2016,10,21,12,3806 
2016,10,21,13,3728 
2016,10,21,14,3324 
2016,10,21,15,2742 
2016,10,21,16,2117 
2016,10,21,17,1599 
2016,10,21,18,1304 
2016,10,21,19,1239 
2016,10,21,20,1371 
2016,10,21,21,1676 
2016,10,21,22,2077 
2016,10,21,23,NaN 
2016,10,22,0,2696 
2016,10,22,1,2715 
2016,10,22,2,2503 
2016,10,22,3,2116 
2016,10,22,4,1619 
2016,10,22,5,1150 
2016,10,22,6,867 
2016,10,22,7,792 
2016,10,22,8,883 
2016,10,22,9,1184 
2016,10,22,10,1708 
2016,10,22,11,NaN 
2016,10,22,12,2921 
2016,10,22,13,3312 
2016,10,22,14,3439 
2016,10,22,15,3322 
2016,10,22,16,3001 
2016,10,22,17,2530 
2016,10,22,18,2049 
2016,10,22,19,1672 
2016,10,22,20,1400 
2016,10,22,21,1255 
2016,10,22,22,1310 
2016,10,22,23,NaN 
2016,10,23,0,1936 
2016,10,23,1,2299 
2016,10,23,2,2541 
2016,10,23,3,2600 
2016,10,23,4,2444 
2016,10,23,5,2088 
2016,10,23,6,1659 
2016,10,23,7,1298 
2016,10,23,8,1015 
2016,10,23,9,840 
2016,10,23,10,914 
2016,10,23,11,NaN 
2016,10,23,12,1882 
2016,10,23,13,2512 
2016,10,23,14,3046 
2016,10,23,15,3383 
2016,10,23,16,3477 
2016,10,23,17,3287 
2016,10,23,18,2840 
2016,10,23,19,2286 
2016,10,23,20,1747 
2016,10,23,21,1260 
2016,10,23,22,925 
2016,10,23,23,NaN 
2016,10,24,0,1146 
2016,10,24,1,1636 
2016,10,24,2,2197 
2016,10,24,3,2661 
2016,10,24,4,2910 
2016,10,24,5,2867 
2016,10,24,6,2531 
2016,10,24,7,2024 
2016,10,24,8,1486 
2016,10,24,9,980 
2016,10,24,10,632 
2016,10,24,11,NaN 
2016,10,24,12,994 
2016,10,24,13,1629 
2016,10,24,14,2373 
2016,10,24,15,3058 
2016,10,24,16,3534 
2016,10,24,17,3702 
2016,10,24,18,3490 
2016,10,24,19,2937 
2016,10,24,20,2224 
2016,10,24,21,1509 
2016,10,24,22,888 
2016,10,24,23,NaN 
2016,10,25,0,526 
2016,10,25,1,944 
2016,10,25,2,1639 
2016,10,25,3,2402 
2016,10,25,4,3013 
2016,10,25,5,3330 
2016,10,25,6,3267 
2016,10,25,7,2818 
2016,10,25,8,2127 
2016,10,25,9,1385 
2016,10,25,10,743 
2016,10,25,11,NaN 
2016,10,25,12,418 
2016,10,25,13,883 
2016,10,25,14,1648 
2016,10,25,15,2532 
2016,10,25,16,3308 
2016,10,25,17,3793 
2016,10,25,18,3884 
2016,10,25,19,3511 
2016,10,25,20,2754 
2016,10,25,21,1859 
2016,10,25,22,1040 
2016,10,25,23,NaN 
2016,10,26,0,166 
2016,10,26,1,380 
2016,10,26,2,1038 
2016,10,26,3,1954 
2016,10,26,4,2852 
2016,10,26,5,3492 
2016,10,26,6,3744 
2016,10,26,7,3522 
2016,10,26,8,2843 
2016,10,26,9,1928 
2016,10,26,10,1058 
2016,10,26,11,NaN 
2016,10,26,12,163 
2016,10,26,13,370 
2016,10,26,14,1013 
2016,10,26,15,1949 
2016,10,26,16,2928 
2016,10,26,17,3676 
2016,10,26,18,4032 
2016,10,26,19,3913 
2016,10,26,20,3278 
2016,10,26,21,2287 
2016,10,26,22,1277 
2016,10,26,23,NaN 
2016,10,27,0,31 
2016,10,27,1,13 
2016,10,27,2,514 
2016,10,27,3,1437 
2016,10,27,4,2515 
2016,10,27,5,3433 
2016,10,27,6,3973 
2016,10,27,7,4029 
2016,10,27,8,3530 
2016,10,27,9,2573 
2016,10,27,10,1499 
2016,10,27,11,NaN 
2016,10,27,12,142 
2016,10,27,13,86 
2016,10,27,14,525 
2016,10,27,15,1394 
2016,10,27,16,2467 
2016,10,27,17,3425 
2016,10,27,18,4011 
2016,10,27,19,4123 
2016,10,27,20,3704 
2016,10,27,21,2772 
2016,10,27,22,1613 
2016,10,27,23,NaN 
2016,10,28,0,23 
2016,10,28,1,-173 
2016,10,28,2,126 
2016,10,28,3,940 
2016,10,28,4,2077 
2016,10,28,5,3201 
2016,10,28,6,4005 
2016,10,28,7,4325 
2016,10,28,8,4077 
2016,10,28,9,3249 
2016,10,28,10,2075 
2016,10,28,11,NaN 
2016,10,28,12,269 
2016,10,28,13,-11 
2016,10,28,14,197 
2016,10,28,15,913 
2016,10,28,16,1977 
2016,10,28,17,3068 
2016,10,28,18,3863 
2016,10,28,19,4181 
2016,10,28,20,3974 
2016,10,28,21,3220 
2016,10,28,22,2050 
2016,10,28,23,NaN 
2016,10,29,0,86 
2016,10,29,1,-244 
2016,10,29,2,-121 
2016,10,29,3,519 
2016,10,29,4,1605 
2016,10,29,5,2836 
2016,10,29,6,3858 
2016,10,29,7,4429 
2016,10,29,8,4435 
2016,10,29,9,3834 
2016,10,29,10,2730 
2016,10,29,11,NaN 
2016,10,29,12,534 
2016,10,29,13,43 
2016,10,29,14,30 
2016,10,29,15,538 
2016,10,29,16,1507 
2016,10,29,17,2646 
2016,10,29,18,3596 
2016,10,29,19,4112 
2016,10,29,20,4100 
2016,10,29,21,3545 
2016,10,29,22,2500 
2016,10,29,23,NaN 
2016,10,30,0,246 
2016,10,30,1,-247 
2016,10,30,2,-261 
2016,10,30,3,198 
2016,10,30,4,1151 
2016,10,30,5,2394 
2016,10,30,6,3556 
2016,10,30,7,4342 
2016,10,30,8,4594 
2016,10,30,9,4246 
2016,10,30,10,3334 
2016,10,30,11,NaN 
2016,10,30,12,958 
2016,10,30,13,241 
2016,10,30,14,18 
2016,10,30,15,301 
2016,10,30,16,1100 
2016,10,30,17,2211 
2016,10,30,18,3251 
2016,10,30,19,3925 
2016,10,30,20,4102 
2016,10,30,21,3739 
2016,10,30,22,2868 
2016,10,30,23,NaN 
2016,10,31,0,531 
2016,10,31,1,-164 
2016,10,31,2,-326 
2016,10,31,3,-25 
2016,10,31,4,750 
2016,10,31,5,1920 
2016,10,31,6,3150 
2016,10,31,7,4088 
2016,10,31,8,4552 
2016,10,31,9,4456 
2016,10,31,10,3786 
2016,10,31,11,NaN 
2016,10,31,12,1498 
2016,10,31,13,589 
2016,10,31,14,154 
2016,10,31,15,216 
2016,10,31,16,792 
2016,10,31,17,1792 
2016,10,31,18,2869 
2016,10,31,19,3655 
2016,10,31,20,3988 
2016,10,31,21,3817 
2016,10,31,22,3134 
2016,10,31,23,NaN 
2016,11,1,0,905 
2016,11,1,1,38 
2016,11,1,2,-310 
2016,11,1,3,-163 
2016,11,1,4,430 
2016,11,1,5,1450 
2016,11,1,6,2677 
2016,11,1,7,3718 
2016,11,1,8,4334 
2016,11,1,9,4459 
2016,11,1,10,4051 
2016,11,1,11,NaN 
2016,11,1,12,2047 
2016,11,1,13,1048 
2016,11,1,14,427 
2016,11,1,15,278 
2016,11,1,16,617 
2016,11,1,17,1420 
2016,11,1,18,2459 
2016,11,1,19,3333 
2016,11,1,20,3787 
2016,11,1,21,3781 
2016,11,1,22,3304 
2016,11,1,23,NaN 
2016,11,2,0,1302 
2016,11,2,1,352 
2016,11,2,2,-178 
2016,11,2,3,-209 
2016,11,2,4,206 
2016,11,2,5,1032 
2016,11,2,6,2160 
2016,11,2,7,3259 
2016,11,2,8,3995 
2016,11,2,9,4282 
2016,11,2,10,4118 
2016,11,2,11,NaN 
2016,11,2,12,2530 
2016,11,2,13,1547 
2016,11,2,14,816 
2016,11,2,15,482 
2016,11,2,16,591 
2016,11,2,17,1145 
2016,11,2,18,2033 
2016,11,2,19,2936 
2016,11,2,20,3507 
2016,11,2,21,3635 
2016,11,2,22,3350 
2016,11,2,23,NaN 
2016,11,3,0,1697 
2016,11,3,1,745 
2016,11,3,2,89 
2016,11,3,3,-131 
2016,11,3,4,92 
2016,11,3,5,711 
2016,11,3,6,1653 
2016,11,3,7,2713 
2016,11,3,8,3551 
2016,11,3,9,3971 
2016,11,3,10,3996 
2016,11,3,11,NaN 
2016,11,3,12,2916 
2016,11,3,13,2035 
2016,11,3,14,1278 
2016,11,3,15,816 
2016,11,3,16,722 
2016,11,3,17,1019 
2016,11,3,18,1665 
2016,11,3,19,2471 
2016,11,3,20,3120 
2016,11,3,21,3384 
2016,11,3,22,3261 
2016,11,3,23,NaN 
2016,11,4,0,2053 
2016,11,4,1,1188 
2016,11,4,2,480 
2016,11,4,3,105 
2016,11,4,4,122 
2016,11,4,5,523 
2016,11,4,6,1238 
2016,11,4,7,2135 
2016,11,4,8,2985 
2016,11,4,9,3535 
2016,11,4,10,3717 
2016,11,4,11,NaN 
2016,11,4,12,3153 
2016,11,4,13,2475 
2016,11,4,14,1775 
2016,11,4,15,1258 
2016,11,4,16,1011 
2016,11,4,17,1072 
2016,11,4,18,1443 
2016,11,4,19,2028 
2016,11,4,20,2626 
2016,11,4,21,2998 
2016,11,4,22,3033 
2016,11,4,23,NaN 
2016,11,5,0,2291 
2016,11,5,1,1629 
2016,11,5,2,969 
2016,11,5,3,506 
2016,11,5,4,339 
2016,11,5,5,507 
2016,11,5,6,978 
2016,11,5,7,1639 
2016,11,5,8,2353 
2016,11,5,9,2951 
2016,11,5,10,3286 
2016,11,5,11,NaN 
2016,11,5,12,3183 
2016,11,5,13,2792 
2016,11,5,14,2261 
2016,11,5,15,1771 
2016,11,5,16,1441 
2016,11,5,17,1313 
2016,11,5,18,1419 
2016,11,5,19,1727 
2016,11,5,20,2131 
2016,11,5,21,2485 
2016,11,5,22,2652 
2016,11,5,23,NaN 
2016,11,6,0,2347 
2016,11,6,1,1966 
2016,11,6,2,1490 
2016,11,6,3,1046 
2016,11,6,4,761 
2016,11,6,5,709 
2016,11,6,6,918 
2016,11,6,7,1318 
2016,11,6,8,1794 
2016,11,6,9,2278 
2016,11,6,10,2690 
2016,11,6,11,NaN 
2016,11,6,12,2993 
2016,11,6,13,2898 
2016,11,6,14,2644 
2016,11,6,15,2295 
2016,11,6,16,1966 
2016,11,6,17,1720 
2016,11,6,18,1598 
2016,11,6,19,1629 
2016,11,6,20,1768 
2016,11,6,21,1953 
2016,11,6,22,2129 
2016,11,6,23,NaN 
2016,11,7,0,2210 
2016,11,7,1,2114 
2016,11,7,2,1927 
2016,11,7,3,1650 
2016,11,7,4,1359 
2016,11,7,5,1152 
2016,11,7,6,1102 
2016,11,7,7,1220 
2016,11,7,8,1426 
2016,11,7,9,1673 
2016,11,7,10,1991 
2016,11,7,11,NaN 
2016,11,7,12,2603 
2016,11,7,13,2767 
2016,11,7,14,2824 
2016,11,7,15,2736 
2016,11,7,16,2520 
2016,11,7,17,2242 
2016,11,7,18,1958 
2016,11,7,19,1730 
2016,11,7,20,1592 
2016,11,7,21,1532 
2016,11,7,22,1563 
2016,11,7,23,NaN 
2016,11,8,0,1876 
2016,11,8,1,2047 
2016,11,8,2,2176 
2016,11,8,3,2192 
2016,11,8,4,2051 
2016,11,8,5,1809 
2016,11,8,6,1562 
2016,11,8,7,1385 
2016,11,8,8,1295 
2016,11,8,9,1267 
2016,11,8,10,1352 
2016,11,8,11,NaN 
2016,11,8,12,2024 
2016,11,8,13,2420 
2016,11,8,14,2763 
2016,11,8,15,2993 
2016,11,8,16,3017 
2016,11,8,17,2820 
2016,11,8,18,2462 
2016,11,8,19,2022 
2016,11,8,20,1602 
2016,11,8,21,1275 
2016,11,8,22,1082 
2016,11,8,23,NaN 
2016,11,9,0,1347 
2016,11,9,1,1747 
2016,11,9,2,2185 
2016,11,9,3,2548 
2016,11,9,4,2702 
2016,11,9,5,2589 
2016,11,9,6,2272 
2016,11,9,7,1854 
2016,11,9,8,1437 
2016,11,9,9,1102 
2016,11,9,10,907 
2016,11,9,11,NaN 
2016,11,9,12,1310 
2016,11,9,13,1865 
2016,11,9,14,2469 
2016,11,9,15,3015 
2016,11,9,16,3362 
2016,11,9,17,3379 
2016,11,9,18,3066 
2016,11,9,19,2505 
2016,11,9,20,1821 
2016,11,9,21,1189 
2016,11,9,22,737 
2016,11,9,23,NaN 
2016,11,10,0,697 
2016,11,10,1,1200 
2016,11,10,2,1910 
2016,11,10,3,2631 
2016,11,10,4,3164 
2016,11,10,5,3346 
2016,11,10,6,3138 
2016,11,10,7,2615 
2016,11,10,8,1912 
2016,11,10,9,1217 
2016,11,10,10,700 
2016,11,10,11,NaN 
2016,11,10,12,605 
2016,11,10,13,1137 
2016,11,10,14,1930 
2016,11,10,15,2778 
2016,11,10,16,3477 
2016,11,10,17,3819 
2016,11,10,18,3697 
2016,11,10,19,3150 
2016,11,10,20,2294 
2016,11,10,21,1341 
2016,11,10,22,561 
2016,11,10,23,NaN 
2016,11,11,0,66 
2016,11,11,1,480 
2016,11,11,2,1321 
2016,11,11,3,2363 
2016,11,11,4,3308 
2016,11,11,5,3900 
2016,11,11,6,3989 
2016,11,11,7,3564 
2016,11,11,8,2728 
2016,11,11,9,1698 
2016,11,11,10,786 
2016,11,11,11,NaN 
2016,11,11,12,61 
2016,11,11,13,375 
2016,11,11,14,1161 
2016,11,11,15,2234 
2016,11,11,16,3287 
2016,11,11,17,4021 
2016,11,11,18,4231 
2016,11,11,19,3868 
2016,11,11,20,3007 
2016,11,11,21,1826 
2016,11,11,22,666 
2016,11,11,23,NaN 
2016,11,12,0,-434 
2016,11,12,1,-242 
2016,11,12,2,500 
2016,11,12,3,1701 
2016,11,12,4,3025 
2016,11,12,5,4083 
2016,11,12,6,4612 
2016,11,12,7,4498 
2016,11,12,8,3765 
2016,11,12,9,2576 
2016,11,12,10,1281 
2016,11,12,11,NaN 
2016,11,12,12,-225 
2016,11,12,13,-230 
2016,11,12,14,317 
2016,11,12,15,1394 
2016,11,12,16,2715 
2016,11,12,17,3857 
2016,11,12,18,4494 
2016,11,12,19,4482 
2016,11,12,20,3822 
2016,11,12,21,2625 
2016,11,12,22,1181 
2016,11,12,23,NaN 
2016,11,13,0,-710 
2016,11,13,1,-799 
2016,11,13,2,-328 
2016,11,13,3,753 
2016,11,13,4,2268 
2016,11,13,5,3760 
